Ensembl Gene Record	Common Gene Name	Read Count	Log Count
ENSG00000006715.15	VPS41	1532	7.3343293503005365
ENSG00000006740.16	ARHGAP44	233	5.4510384535657
ENSG00000006744.18	ELAC2	830	6.721425700790643
ENSG00000006747.14	SCIN	12	2.4849066497880004
ENSG00000006756.15	ARSD	192	5.2574953720277815
ENSG00000006757.11	PNPLA4	6	1.791759469228055
ENSG00000006831.9	ADIPOR2	1437	7.270312886079025
ENSG00000006837.11	CDKL3	6	1.791759469228055
ENSG00000007038.10	PRSS21	37	3.6109179126442243
ENSG00000007047.14	MARK4	635	6.453624998892692
ENSG00000007062.11	PROM1	42	3.7376696182833684
ENSG00000007080.10	CCDC124	454	6.118097198041348
ENSG00000007168.12	PAFAH1B1	1891	7.544861068658458
ENSG00000007202.14	KIAA0100	2878	7.964850887447313
ENSG00000007237.18	GAS7	219	5.389071729816501
ENSG00000007255.10	TRAPPC6A	80	4.382026634673881
ENSG00000007264.14	MATK	3	1.0986122886681098
ENSG00000007341.18	ST7L	165	5.10594547390058
ENSG00000007376.7	RPUSD1	527	6.267200548541362
ENSG00000007384.15	RHBDF1	1144	7.042286171939743
ENSG00000007392.16	LUC7L	1628	7.395107546562485
ENSG00000007402.11	CACNA2D2	41	3.713572066704308
ENSG00000007516.13	BAIAP3	235	5.459585514144159
ENSG00000007520.3	TSR3	513	6.240275845170769
ENSG00000007541.16	PIGQ	609	6.411818267709897
ENSG00000007545.15	CRAMP1	702	6.553933404025811
ENSG00000007866.20	TEAD3	789	6.670766320845874
ENSG00000007923.15	DNAJC11	1003	6.910750787961936
ENSG00000007944.14	MYLIP	383	5.948034989180646
ENSG00000007968.6	E2F2	119	4.77912349311153
ENSG00000008018.8	PSMB1	2629	7.874358824729881
ENSG00000008056.13	SYN1	9	2.1972245773362196
ENSG00000008083.13	JARID2	505	6.22455842927536
ENSG00000008086.11	CDKL5	144	4.969813299576001
ENSG00000008128.22	CDK11A	346	5.846438775057725
ENSG00000008130.15	NADK	973	6.880384082186005
ENSG00000008226.19	DLEC1	31	3.4339872044851463
ENSG00000008256.15	CYTH3	1077	6.981934677156389
ENSG00000008277.14	ADAM22	24	3.1780538303479458
ENSG00000008282.8	SYPL1	1847	7.52131798019924
ENSG00000008283.15	CYB561	2346	7.76046702921342
ENSG00000008294.20	SPAG9	1454	7.282073658093465
ENSG00000008300.16	CELSR3	322	5.7745515455444085
ENSG00000008311.14	AASS	41	3.713572066704308
ENSG00000008323.15	PLEKHG6	292	5.676753802268282
ENSG00000008324.11	SS18L2	136	4.912654885736052
ENSG00000008382.15	MPND	108	4.68213122712422
ENSG00000008394.12	MGST1	944	6.8501261661455
ENSG00000008405.11	CRY1	1000	6.907755278982137
ENSG00000008441.16	NFIX	304	5.717027701406222
ENSG00000008513.15	ST3GAL1	2736	7.914252278742441
ENSG00000008516.16	MMP25	33	3.4965075614664802
ENSG00000008517.16	IL32	519	6.251903883165888
ENSG00000008710.19	PKD1	2049	7.6251071482389
ENSG00000008735.13	MAPK8IP2	204	5.318119993844216
ENSG00000008838.19	MED24	986	6.893656354602635
ENSG00000008853.16	RHOBTB2	892	6.79346613258001
ENSG00000008869.11	HEATR5B	971	6.878326468291325
ENSG00000008952.16	SEC62	3218	8.076515327552329
ENSG00000008988.9	RPS20	8942	9.098514556793926
ENSG00000009307.15	CSDE1	43230	10.674289977661678
ENSG00000009335.17	UBE3C	1780	7.484368643286131
ENSG00000009413.15	REV3L	596	6.39024066706535
ENSG00000009780.15	FAM76A	158	5.062595033026967
ENSG00000009790.14	TRAF3IP3	15	2.70805020110221
ENSG00000009830.11	POMT2	395	5.978885764901122
ENSG00000009844.15	VTA1	883	6.78332520060396
ENSG00000009950.15	MLXIPL	277	5.6240175061873385
ENSG00000009954.10	BAZ1B	2335	7.755767170102998
ENSG00000010017.12	RANBP9	939	6.844815479208263
ENSG00000010030.13	ETV7	10	2.302585092994046
ENSG00000010072.15	SPRTN	381	5.942799375126701
ENSG00000010165.19	METTL13	932	6.837332814685591
ENSG00000010219.13	DYRK4	91	4.51085950651685
ENSG00000010244.18	ZNF207	2845	7.953318346560431
ENSG00000010256.10	UQCRC1	1144	7.042286171939743
ENSG00000010270.13	STARD3NL	759	6.63200177739563
ENSG00000010278.13	CD9	5447	8.602820277383675
ENSG00000010292.12	NCAPD2	2103	7.6511201757027
ENSG00000010295.19	IFFO1	38	3.6375861597263857
ENSG00000010310.8	GIPR	123	4.812184355372417
ENSG00000010318.20	PHF7	28	3.332204510175204
ENSG00000010319.6	SEMA3G	7	1.9459101490553132
ENSG00000010322.15	NISCH	977	6.884486652042782
ENSG00000010327.10	STAB1	178	5.181783550292085
ENSG00000010361.13	FUZ	261	5.564520407322694
ENSG00000010379.15	SLC6A13	1	0.0
ENSG00000010404.17	IDS	838	6.731018100482083
ENSG00000010539.11	ZNF200	140	4.941642422609304
ENSG00000010610.9	CD4	197	5.2832037287379885
ENSG00000010626.14	LRRC23	113	4.727387818712341
ENSG00000010671.15	BTK	29	3.367295829986474
ENSG00000010704.18	HFE	86	4.454347296253507
ENSG00000010803.16	SCMH1	247	5.5093883366279774
ENSG00000010810.17	FYN	366	5.902633333401366
ENSG00000010818.9	HIVEP2	1127	7.027314514039777
ENSG00000011007.12	ELOA	1039	6.946013991099227
ENSG00000011009.10	LYPLA2	1140	7.038783541388542
ENSG00000011021.22	CLCN6	886	6.786716950605081
ENSG00000011028.13	MRC2	262	5.568344503761097
ENSG00000011052.21	NME1-NME2	10	2.302585092994046
ENSG00000011105.13	TSPAN9	637	6.456769655572163
ENSG00000011114.14	BTBD7	823	6.71295620067707
ENSG00000011132.11	APBA3	137	4.919980925828125
ENSG00000011143.16	MKS1	230	5.438079308923196
ENSG00000011198.9	ABHD5	232	5.44673737166631
ENSG00000011201.11	ANOS1	217	5.37989735354046
ENSG00000011243.17	AKAP8L	1625	7.393263094763838
ENSG00000011258.15	MBTD1	703	6.555356891810665
ENSG00000011260.13	UTP18	538	6.2878585601617845
ENSG00000011275.18	RNF216	980	6.887552571664617
ENSG00000011295.15	TTC19	699	6.54965074223381
ENSG00000011304.19	PTBP1	2962	7.993619994827744
ENSG00000011332.19	DPF1	24	3.1780538303479458
ENSG00000011347.9	SYT7	393	5.973809611869261
ENSG00000011376.10	LARS2	235	5.459585514144159
ENSG00000011405.13	PIK3C2A	1922	7.561121589530238
ENSG00000011422.11	PLAUR	645	6.4692503167957724
ENSG00000011426.10	ANLN	1841	7.518064181233078
ENSG00000011451.19	WIZ	513	6.240275845170769
ENSG00000011454.16	RABGAP1	1560	7.352441100243583
ENSG00000011478.11	QPCTL	219	5.389071729816501
ENSG00000011485.14	PPP5C	1045	6.951772164398911
ENSG00000011523.13	CEP68	253	5.53338948872752
ENSG00000011566.14	MAP4K3	1120	7.02108396428914
ENSG00000011600.11	TYROBP	128	4.852030263919617
ENSG00000011638.10	TMEM159	397	5.983936280687191
ENSG00000011677.12	GABRA3	1	0.0
ENSG00000012048.21	BRCA1	346	5.846438775057725
ENSG00000012061.15	ERCC1	466	6.144185634125646
ENSG00000012124.16	CD22	80	4.382026634673881
ENSG00000012171.19	SEMA3B	1222	7.108244139731541
ENSG00000012174.11	MBTPS2	266	5.583496308781699
ENSG00000012211.12	PRICKLE3	234	5.455321115357702
ENSG00000012223.12	LTF	7	1.9459101490553132
ENSG00000012232.8	EXTL3	1595	7.374629015218945
ENSG00000012660.13	ELOVL5	2508	7.827240901752812
ENSG00000012779.10	ALOX5	138	4.927253685157205
ENSG00000012822.15	CALCOCO1	823	6.71295620067707
ENSG00000012963.14	UBR7	369	5.910796644040527
ENSG00000012983.11	MAP4K5	672	6.51025834052315
ENSG00000013016.15	EHD3	442	6.091309882077698
ENSG00000013275.7	PSMC4	1668	7.419380582918692
ENSG00000013288.8	MAN2B2	451	6.111467339502679
ENSG00000013297.11	CLDN11	16	2.772588722239781
ENSG00000013306.15	SLC25A39	3102	8.039802343736485
ENSG00000013364.18	MVP	2171	7.682943169878292
ENSG00000013374.16	NUB1	511	6.236369590203704
ENSG00000013375.15	PGM3	988	6.895682697747868
ENSG00000013392.7	RWDD2A	152	5.0238805208462765
ENSG00000013441.15	CLK1	1255	7.134890851565884
ENSG00000013503.9	POLR3B	239	5.476463551931511
ENSG00000013523.9	ANGEL1	428	6.059123195581797
ENSG00000013561.17	RNF14	794	6.677083461247136
ENSG00000013563.13	DNASE1L1	296	5.69035945432406
ENSG00000013573.16	DDX11	963	6.870053411798126
ENSG00000013583.9	HEBP1	422	6.045005314036012
ENSG00000013588.8	GPRC5A	11117	9.316230747233615
ENSG00000013619.13	MAMLD1	147	4.990432586778736
ENSG00000013725.14	CD6	15	2.70805020110221
ENSG00000013810.18	TACC3	1346	7.204892510204673
ENSG00000014123.9	UFL1	1099	7.002155954403621
ENSG00000014138.8	POLA2	117	4.762173934797756
ENSG00000014164.6	ZC3H3	548	6.306275286948016
ENSG00000014216.15	CAPN1	5756	8.657998068007258
ENSG00000014257.15	ACPP	20	2.995732273553991
ENSG00000014641.17	MDH1	2726	7.9105906122564775
ENSG00000014824.13	SLC30A9	1209	7.097548850614793
ENSG00000014914.20	MTMR11	243	5.493061443340548
ENSG00000014919.12	COX15	533	6.278521424165844
ENSG00000015133.18	CCDC88C	815	6.703188113240863
ENSG00000015153.14	YAF2	279	5.631211781821365
ENSG00000015171.19	ZMYND11	1659	7.413970290190444
ENSG00000015285.10	WAS	28	3.332204510175204
ENSG00000015413.9	DPEP1	149	5.003946305945459
ENSG00000015475.18	BID	277	5.6240175061873385
ENSG00000015479.18	MATR3	269	5.594711379601839
ENSG00000015520.14	NPC1L1	1	0.0
ENSG00000015532.9	XYLT2	741	6.608000625296087
ENSG00000015568.12	RGPD5	6	1.791759469228055
ENSG00000015676.17	NUDCD3	1234	7.1180162044653335
ENSG00000016391.10	CHDH	95	4.553876891600541
ENSG00000016402.13	IL20RA	46	3.828641396489095
ENSG00000016864.18	GLT8D1	243	5.493061443340548
ENSG00000017260.19	ATP2C1	1124	7.024649030453636
ENSG00000017427.16	IGF1	11	2.3978952727983707
ENSG00000017483.14	SLC38A5	9	2.1972245773362196
ENSG00000017797.12	RALBP1	1585	7.368339686311381
ENSG00000018189.12	RUFY3	518	6.249975242259483
ENSG00000018280.16	SLC11A1	12	2.4849066497880004
ENSG00000018408.14	WWTR1	582	6.366470447731438
ENSG00000018510.14	AGPS	823	6.71295620067707
ENSG00000018610.14	CXorf56	174	5.159055299214529
ENSG00000018699.12	TTC27	304	5.717027701406222
ENSG00000018869.16	ZNF582	5	1.6094379124341003
ENSG00000019144.18	PHLDB1	393	5.973809611869261
ENSG00000019169.10	MARCO	26	3.258096538021482
ENSG00000019485.13	PRDM11	317	5.75890177387728
ENSG00000019505.7	SYT13	420	6.040254711277414
ENSG00000019549.11	SNAI2	5	1.6094379124341003
ENSG00000019582.14	CD74	1877	7.537430036586509
ENSG00000019995.6	ZRANB1	1205	7.094234845924755
ENSG00000020129.15	NCDN	386	5.955837369464831
ENSG00000020181.17	ADGRA2	33	3.4965075614664802
ENSG00000020256.19	ZFP64	478	6.169610732491456
ENSG00000020426.10	MNAT1	277	5.6240175061873385
ENSG00000020577.13	SAMD4A	946	6.852242569051878
ENSG00000020633.18	RUNX3	34	3.5263605246161616
ENSG00000020922.12	MRE11	417	6.0330862217988015
ENSG00000021300.13	PLEKHB1	331	5.802118375377063
ENSG00000021355.12	SERPINB1	833	6.725033642166843
ENSG00000021488.12	SLC7A9	4	1.3862943611198906
ENSG00000021574.12	SPAST	697	6.546785410760524
ENSG00000021645.18	NRXN3	32	3.4657359027997265
ENSG00000021762.19	OSBPL5	268	5.5909869805108565
ENSG00000021776.10	AQR	589	6.3784261836515865
ENSG00000021826.15	CPS1	22	3.091042453358316
ENSG00000022267.16	FHL1	46	3.828641396489095
ENSG00000022277.12	RTF2	2732	7.912789220690681
ENSG00000022567.9	SLC45A4	1555	7.349230824613334
ENSG00000022840.15	RNF10	3981	8.289288323000317
ENSG00000022976.15	ZNF839	215	5.3706380281276624
ENSG00000023041.11	ZDHHC6	627	6.440946540632921
ENSG00000023171.17	GRAMD1B	130	4.867534450455582
ENSG00000023191.16	RNH1	1472	7.294377299288821
ENSG00000023228.13	NDUFS1	2642	7.879291485082271
ENSG00000023287.12	RB1CC1	1318	7.183870715062453
ENSG00000023318.7	ERP44	1242	7.124478262493424
ENSG00000023330.14	ALAS1	948	6.854354502255021
ENSG00000023445.13	BIRC3	531	6.274762021241939
ENSG00000023516.8	AKAP11	881	6.78105762593618
ENSG00000023572.9	GLRX2	275	5.616771097666572
ENSG00000023608.4	SNAPC1	169	5.1298987149230735
ENSG00000023697.12	DERA	504	6.222576268071369
ENSG00000023734.10	STRAP	2747	7.918264686095274
ENSG00000023839.11	ABCC2	8	2.0794415416798357
ENSG00000023892.10	DEF6	116	4.7535901911063645
ENSG00000023902.13	PLEKHO1	316	5.755742213586912
ENSG00000023909.9	GCLM	825	6.715383386334681
ENSG00000024048.10	UBR2	894	6.795705775173514
ENSG00000024422.11	EHD2	14	2.6390573296152584
ENSG00000024526.16	DEPDC1	399	5.988961416889864
ENSG00000024862.17	CCDC28A	130	4.867534450455582
ENSG00000025039.14	RRAGD	752	6.62273632394984
ENSG00000025156.12	HSF2	317	5.75890177387728
ENSG00000025293.16	PHF20	1467	7.2909747781429814
ENSG00000025434.18	NR1H3	272	5.605802066295998
ENSG00000025708.13	TYMP	395	5.978885764901122
ENSG00000025770.18	NCAPH2	290	5.66988092298052
ENSG00000025772.7	TOMM34	1163	7.0587581525186645
ENSG00000025796.13	SEC63	1473	7.29505641646263
ENSG00000025800.13	KPNA6	1548	7.344719054149673
ENSG00000026025.15	VIM	1284	7.157735484249907
ENSG00000026036.22	RTEL1-TNFRSF6B	240	5.480638923341991
ENSG00000026103.21	FAS	352	5.863631175598097
ENSG00000026297.15	RNASET2	1123	7.023758954738443
ENSG00000026508.18	CD44	1255	7.134890851565884
ENSG00000026559.13	KCNG1	272	5.605802066295998
ENSG00000026652.13	AGPAT4	369	5.910796644040527
ENSG00000026751.16	SLAMF7	162	5.087596335232384
ENSG00000026950.16	BTN3A1	389	5.963579343618446
ENSG00000027001.9	MIPEP	270	5.598421958998375
ENSG00000027075.14	PRKCH	272	5.605802066295998
ENSG00000027697.14	IFNGR1	1034	6.9411900550683745
ENSG00000027847.13	B4GALT7	195	5.272999558563747
ENSG00000027869.11	SH2D2A	168	5.123963979403259
ENSG00000028116.17	VRK2	413	6.023447592961033
ENSG00000028137.18	TNFRSF1B	226	5.420534999272286
ENSG00000028203.17	VEZT	1759	7.472500744737558
ENSG00000028277.21	POU2F2	58	4.060443010546419
ENSG00000028310.17	BRD9	858	6.754604099487962
ENSG00000028528.14	SNX1	1626	7.3938782901077555
ENSG00000028839.9	TBPL1	319	5.765191102784844
ENSG00000029153.14	ARNTL2	1037	6.9440872082295275
ENSG00000029363.16	BCLAF1	2357	7.7651449029361315
ENSG00000029364.11	SLC39A9	1147	7.044905117129371
ENSG00000029534.20	ANK1	115	4.74493212836325
ENSG00000029559.6	IBSP	9	2.1972245773362196
ENSG00000029639.10	TFB1M	227	5.424950017481403
ENSG00000029725.16	RABEP1	871	6.769641976852503
ENSG00000029993.14	HMGB3	573	6.35088571671474
ENSG00000030066.13	NUP160	967	6.874198495453294
ENSG00000030110.12	BAK1	1405	7.247792581767846
ENSG00000030419.16	IKZF2	663	6.4967749901858625
ENSG00000030582.17	GRN	5779	8.661985936317778
ENSG00000031003.10	FAM13B	498	6.210600077024653
ENSG00000031081.10	ARHGAP31	29	3.367295829986474
ENSG00000031691.6	CENPQ	177	5.176149732573829
ENSG00000031698.12	SARS	1944	7.572502985020384
ENSG00000031823.14	RANBP3	898	6.8001700683022
ENSG00000032219.18	ARID4A	505	6.22455842927536
ENSG00000032389.12	EIPR1	757	6.6293632534374485
ENSG00000032444.16	PNPLA6	2463	7.809135398120538
ENSG00000032742.17	IFT88	185	5.220355825078324
ENSG00000033011.12	ALG1	390	5.966146739123692
ENSG00000033030.13	ZCCHC8	989	6.8966943316227125
ENSG00000033050.8	ABCF2	331	5.802118375377063
ENSG00000033100.16	CHPF2	1051	6.957497370876951
ENSG00000033170.16	FUT8	475	6.163314804034641
ENSG00000033178.12	UBA6	1342	7.201916317531627
ENSG00000033327.12	GAB2	965	6.872128101338986
ENSG00000033627.16	ATP6V0A1	1248	7.129297548929373
ENSG00000033800.13	PIAS1	518	6.249975242259483
ENSG00000033867.16	SLC4A7	537	6.285998094508865
ENSG00000034053.14	APBA2	102	4.624972813284271
ENSG00000034152.18	MAP2K3	1210	7.098375638590786
ENSG00000034510.5	TMSB10	14445	9.578103612900335
ENSG00000034533.11	ASTE1	94	4.543294782270004
ENSG00000034677.12	RNF19A	1294	7.165493475060845
ENSG00000034693.14	PEX3	187	5.231108616854587
ENSG00000034713.7	GABARAPL2	544	6.298949246855942
ENSG00000035115.21	SH3YL1	1387	7.234898420314831
ENSG00000035141.7	FAM136A	1525	7.329749689041512
ENSG00000035403.17	VCL	5659	8.641002477142523
ENSG00000035499.12	DEPDC1B	426	6.054439346269371
ENSG00000035664.11	DAPK2	36	3.58351893845611
ENSG00000035681.8	NSMAF	532	6.2766434893416445
ENSG00000035687.9	ADSS	1553	7.347943823148687
ENSG00000035862.12	TIMP2	3376	8.124446855715847
ENSG00000035928.15	RFC1	1036	6.943122422819428
ENSG00000036054.12	TBC1D23	591	6.3818160174060985
ENSG00000036257.12	CUL3	1385	7.233455418621439
ENSG00000036530.8	CYP46A1	8	2.0794415416798357
ENSG00000036549.12	AC118549.1	723	6.583409222158765
ENSG00000036672.15	USP2	30	3.4011973816621555
ENSG00000037042.8	TUBG2	257	5.54907608489522
ENSG00000037241.7	RPL26L1	177	5.176149732573829
ENSG00000037474.14	NSUN2	1326	7.189922170745808
ENSG00000037637.10	FBXO42	510	6.234410725718371
ENSG00000037749.12	MFAP3	283	5.645446897643238
ENSG00000037757.13	MRI1	233	5.4510384535657
ENSG00000037897.16	METTL1	153	5.030437921392435
ENSG00000038002.8	AGA	126	4.836281906951478
ENSG00000038210.12	PI4K2B	196	5.278114659230517
ENSG00000038219.12	BOD1L1	1013	6.920671504248683
ENSG00000038274.16	MAT2B	778	6.656726524178391
ENSG00000038358.14	EDC4	700	6.551080335043404
ENSG00000038382.19	TRIO	2310	7.745002803515839
ENSG00000038427.15	VCAN	4	1.3862943611198906
ENSG00000038532.15	CLEC16A	788	6.669498089857879
ENSG00000038945.14	MSR1	61	4.110873864173311
ENSG00000039068.18	CDH1	3601	8.188966863648876
ENSG00000039123.15	MTREX	1148	7.045776576879511
ENSG00000039139.9	DNAH5	45	3.8066624897703196
ENSG00000039319.16	ZFYVE16	691	6.53813982376767
ENSG00000039523.19	RIPOR1	1684	7.428927194802272
ENSG00000039560.13	RAI14	3151	8.055475141757274
ENSG00000039600.10	SOX30	4	1.3862943611198906
ENSG00000039650.11	PNKP	684	6.52795791762255
ENSG00000040199.18	PHLPP2	244	5.497168225293202
ENSG00000040275.16	SPDL1	384	5.950642552587727
ENSG00000040341.17	STAU2	1244	7.126087273299125
ENSG00000040487.12	PQLC2	394	5.976350909297934
ENSG00000040531.14	CTNS	399	5.988961416889864
ENSG00000040608.13	RTN4R	136	4.912654885736052
ENSG00000040633.12	PHF23	552	6.313548046277095
ENSG00000040933.15	INPP4A	566	6.338594078203183
ENSG00000041353.9	RAB27B	84	4.430816798843313
ENSG00000041357.15	PSMA4	2258	7.722234744709607
ENSG00000041515.15	MYO16	11	2.3978952727983707
ENSG00000041802.10	LSG1	1570	7.358830898342354
ENSG00000041880.14	PARP3	115	4.74493212836325
ENSG00000041982.15	TNC	2272	7.7284157798410416
ENSG00000041988.15	THAP3	197	5.2832037287379885
ENSG00000042062.11	RIPOR3	21	3.044522437723423
ENSG00000042088.13	TDP1	336	5.817111159963204
ENSG00000042286.14	AIFM2	1170	7.064759027791802
ENSG00000042317.16	SPATA7	57	4.04305126783455
ENSG00000042429.11	MED17	161	5.081404364984463
ENSG00000042445.13	RETSAT	717	6.57507584059962
ENSG00000042493.15	CAPG	2639	7.878155336503324
ENSG00000042753.11	AP2S1	985	6.892641641172089
ENSG00000042781.12	USH2A	6	1.791759469228055
ENSG00000042832.11	TG	31	3.4339872044851463
ENSG00000042980.12	ADAM28	104	4.6443908991413725
ENSG00000043039.6	BARX2	151	5.017279836814924
ENSG00000043093.13	DCUN1D1	1292	7.163946684342547
ENSG00000043143.20	JADE2	484	6.182084906716632
ENSG00000043462.11	LCP2	51	3.9318256327243257
ENSG00000043514.16	TRIT1	209	5.342334251964811
ENSG00000044090.8	CUL7	1553	7.347943823148687
